latitude	longitude	store_name	code	location	imei
6.84019	79.87116	Dehiwala-Mount Lavinia	LK	Asia/Colombo	8630330696303482444
4.94273	15.87735	Carnot	CF	Africa/Bangui	8630330696303482162
53.16167	6.76111	Hoogezand	NL	Europe/Amsterdam	863033069630348511
-1.26424	104.09701	Simpang	ID	Asia/Jakarta	3590433799317661214
33.76446	-117.79394	North Tustin	US	America/Los_Angeles	863033069630348875
3.51667	11.5	Mbalmayo	CM	Africa/Douala	863033069630348156
49.65186	26.97253	Krasyliv	UA	Europe/Kyiv	8630330696303482014
48.77275	5.16108	Bar-le-Duc	FR	Europe/Paris	3590433799317661438
53.77166	38.12408	Bogoroditsk	RU	Europe/Moscow	8630330696303481115
43.35071	46.10925	Gudermes	RU	Europe/Moscow	863033069630348669
33.72255	-116.37697	Palm Desert	US	America/Los_Angeles	8630330696303481677
54.60528	18.34717	Reda	PL	Europe/Warsaw	359043379931766064
33.03699	-117.29198	Encinitas	US	America/Los_Angeles	8630330696303481727
34.08565	74.80555	Srinagar	IN	Asia/Kolkata	8630330696303481412
42.93369	-72.27814	Keene	US	America/New_York	359043379931766841
37.60876	-77.37331	Mechanicsville	US	America/New_York	8630330696303482097
48.52961	12.16179	Landshut	DE	Europe/Berlin	3590433799317661073
53.69786	-2.68758	Leyland	GB	Europe/London	3590433799317662154
36.81667	117.81667	Zhoucun	CN	Asia/Shanghai	3590433799317662055
41.47892	-87.45476	Schererville	US	America/Chicago	8630330696303482469
50.11861	-5.53715	Penzance	GB	Europe/London	3590433799317662386
36.20829	-115.98391	Pahrump	US	America/Los_Angeles	3590433799317661909
38.58894	-89.99038	Fairview Heights	US	America/Chicago	3590433799317662386
57.97472	33.2525	Valday	RU	Europe/Moscow	3590433799317661479
53.63333	9.85	Halstenbek	DE	Europe/Berlin	863033069630348719
52.21099	7.02238	Gronau	DE	Europe/Berlin	3590433799317661560
12.12278	-61.62498	Grenville	GD	America/Grenada	8630330696303481586
37.16911	10.03478	El Alia	TN	Africa/Tunis	3590433799317661222
61.72744	17.10558	Hudiksvall	SE	Europe/Stockholm	3590433799317661248
44.27804	-88.27205	Kaukauna	US	America/Chicago	359043379931766650
36.81667	117.81667	Zhoucun	CN	Asia/Shanghai	8630330696303481032
34.25628	-78.04471	Leland	US	America/New_York	3590433799317661115
34.25807	-88.70464	Tupelo	US	America/Chicago	863033069630348891
-7.54972	110.71639	Ngemplak	ID	Asia/Jakarta	863033069630348180
48.90982	2.45012	Bobigny	FR	Europe/Paris	3590433799317661271
53.19146	-2.52398	Winsford	GB	Europe/London	8630330696303481776
65.93381	111.4834	Aykhal	RU	Asia/Yakutsk	8630330696303482410
35.6803	51.0193	Shahre Jadide Andisheh	IR	Asia/Tehran	8630330696303481685
9.57046	76.32756	Kalavoor	IN	Asia/Kolkata	863033069630348735
-38.65333	178.00417	Gisborne	NZ	Pacific/Auckland	8630330696303481487
19.8173	-97.35992	Teziutlan	MX	America/Mexico_City	863033069630348347
7.65649	4.92235	Efon-Alaaye	NG	Africa/Lagos	3590433799317661784
54.03876	43.91385	Kovylkino	RU	Europe/Moscow	3590433799317661123
40.66482	122.22833	Yingkou	CN	Asia/Shanghai	3590433799317661453
-37.9	145.18333	Wheelers Hill	AU	Australia/Melbourne	359043379931766528
50.23271	12.87117	Karlovy Vary	CZ	Europe/Prague	359043379931766460
38.13708	41.00817	Silvan	TR	Europe/Istanbul	8630330696303481156
43.4125	23.225	Montana	BG	Europe/Sofia	3590433799317662014
-27.4338	-65.61427	Aguilares	AR	America/Argentina/Tucuman	8630330696303482378
51.65333	5.2875	Vught	NL	Europe/Amsterdam	8630330696303481859
-2.68333	33	Usagara	TZ	Africa/Dar_es_Salaam	359043379931766593
49.41029	38.15035	Svatove	UA	Europe/Zaporozhye	863033069630348370
33.76446	-117.79394	North Tustin	US	America/Los_Angeles	863033069630348404
28.98002	77.70636	Meerut	IN	Asia/Kolkata	863033069630348289
27.52948	68.75915	Khairpur Mir‚Äôs	PK	Asia/Karachi	863033069630348727
49.593777	17.250879	Olomouc	CZ	Europe/Prague	8630330696303481925
-20.88231	55.4504	Saint-Denis	RE	Indian/Reunion	3590433799317661651
18.42745	-67.15407	Aguadilla	PR	America/Puerto_Rico	8630330696303481594
16.68911	98.50893	Myawadi	MM	Asia/Yangon	863033069630348636
27.55898	68.21204	Larkana	PK	Asia/Karachi	863033069630348834
10.98778	-74.95472	Puerto Colombia	CO	America/Bogota	3590433799317662105
28.98002	77.70636	Meerut	IN	Asia/Kolkata	3590433799317661339
49.593777	17.250879	Olomouc	CZ	Europe/Prague	863033069630348958
56.85836	35.90057	Tver	RU	Europe/Moscow	8630330696303481362
40.37528	28.88222	Mudanya	TR	Europe/Istanbul	3590433799317662295
48.06919	11.37703	Gauting	DE	Europe/Berlin	863033069630348701
8.62261	-70.20749	Barinas	VE	America/Caracas	359043379931766312
49.183239	15.454273	Telč	CZ	Europe/Prague	8630330696303482055
14.66	120.56528	Pilar	PH	Asia/Manila	359043379931766452
-26.22861	-52.67056	Pato Branco	BR	America/Sao_Paulo	359043379931766429
58.63667	59.80222	Lesnoy	RU	Asia/Yekaterinburg	8630330696303481578
25.80565	68.49143	Bhit Shah	PK	Asia/Karachi	359043379931766015
45.16024	-93.08883	Lino Lakes	US	America/Chicago	863033069630348305
36.46917	10.78222	Beni Khiar	TN	Africa/Tunis	359043379931766668
54.58048	16.86194	Ustka	PL	Europe/Warsaw	863033069630348719
50.64336	7.2278	Bad Honnef	DE	Europe/Berlin	359043379931766932
41.63976	2.35739	Cardedeu	ES	Europe/Madrid	3590433799317661214
19.32932	-98.1664	Contla	MX	America/Mexico_City	3590433799317661198
18.57677	-72.22625	Croix-des-Bouquets	HT	America/Port-au-Prince	863033069630348438
5.84752	-5.682	Lakota	CI	Africa/Abidjan	863033069630348933
41.50343	-74.01042	Newburgh	US	America/New_York	359043379931766411
48.98333	2.61667	Mitry-Mory	FR	Europe/Paris	3590433799317661255
51.65333	5.2875	Vught	NL	Europe/Amsterdam	8630330696303481529
37.19723	122.05228	Tianfu	CN	Asia/Shanghai	3590433799317661792
45.69558	4.7934	Saint-Genis-Laval	FR	Europe/Paris	8630330696303482089
41.75338	-86.11084	Granger	US	America/Indiana/Indianapolis	8630330696303481651
15.45144	78.14797	Betamcherla	IN	Asia/Kolkata	359043379931766981
-11.94306	-76.70944	Chosica	PE	America/Lima	8630330696303481628
32.05971	34.8732	Ganei Tikva	IL	Asia/Jerusalem	863033069630348073
20.88098	75.11937	Parola	IN	Asia/Kolkata	863033069630348743
24.96334	10.18003	Ghat	LY	Africa/Tripoli	8630330696303481701
53.83333	-2.98333	Poulton-le-Fylde	GB	Europe/London	3590433799317661743
12.12278	-61.62498	Grenville	GD	America/Grenada	8630330696303482071
14.53767	46.83187	Ataq	YE	Asia/Aden	3590433799317661081
48.46458	9.22796	Pfullingen	DE	Europe/Berlin	8630330696303482428
33.14447	47.3799	Darreh Shahr	IR	Asia/Tehran	3590433799317661669
36.91023	-121.75689	Watsonville	US	America/Los_Angeles	359043379931766577
-23.7975	-48.59278	Buri	BR	America/Sao_Paulo	359043379931766973
7.06273	-1.4001	Mampong	GH	Africa/Accra	863033069630348669
41.82143	41.77921	Kobuleti	GE	Asia/Tbilisi	8630330696303482386
-23.85972	35.34722	Maxixe	MZ	Africa/Maputo	863033069630348677
37.95143	-91.77127	Rolla	US	America/Chicago	863033069630348032
43.4125	23.225	Montana	BG	Europe/Sofia	3590433799317661396
48.8765	2.18967	Rueil-Malmaison	FR	Europe/Paris	3590433799317661958
44.92934	37.99117	Krymsk	RU	Europe/Moscow	3590433799317662485
9.535	-13.68778	Camayenne	GN	Africa/Conakry	8630330696303481321
52.61131	13.31783	Hermsdorf	DE	Europe/Berlin	8630330696303481743
55.38752	36.73307	Naro-Fominsk	RU	Europe/Moscow	8630330696303481693
-4.06667	37.73333	Same	TZ	Africa/Dar_es_Salaam	8630330696303482097
30.5427	-97.54667	Hutto	US	America/Chicago	863033069630348511
40.2737	-76.88442	Harrisburg	US	America/New_York	359043379931766247
-1.26753	116.82887	Balikpapan	ID	Asia/Makassar	3590433799317661966
50.86079	17.4674	Brzeg	PL	Europe/Warsaw	8630330696303481826
54.90083	38.07083	Stupino	RU	Europe/Moscow	8630330696303482378
34.08565	74.80555	Srinagar	IN	Asia/Kolkata	8630330696303482162
53.59782	34.33825	Dyat‚Äôkovo	RU	Europe/Moscow	359043379931766221
22.19303	88.18466	Diamond Harbour	IN	Asia/Kolkata	359043379931766577
60.02427	30.28491	Kolomyagi	RU	Europe/Moscow	3590433799317661842
34.61667	135.6	Yao	JP	Asia/Tokyo	359043379931766031
53.30972	83.62389	Novosilikatnyy	RU	Asia/Barnaul	8630330696303481453
32.44874	-99.73314	Abilene	US	America/Chicago	8630330696303481248
36.20389	127.08472	Nonsan	KR	Asia/Seoul	359043379931766486
51.84819	1.26738	Walton-on-the-Naze	GB	Europe/London	3590433799317662030
34.8825	128.62667	Sinhyeon	KR	Asia/Seoul	8630330696303481693
45.78071	12.84052	Portogruaro	IT	Europe/Rome	8630330696303482071
-21.44345	-65.71875	Tupiza	BO	America/La_Paz	3590433799317661222
41.55947	14.66737	Campobasso	IT	Europe/Rome	863033069630348347
16.06213	76.0586	Hungund	IN	Asia/Kolkata	359043379931766155
40.72816	-74.07764	Jersey City	US	America/New_York	3590433799317661339
43.82634	144.09638	Motomachi	JP	Asia/Tokyo	3590433799317661917
33.72255	-116.37697	Palm Desert	US	America/Los_Angeles	359043379931766189
53.95278	32.86389	Roslavl‚Äô	RU	Europe/Moscow	3590433799317662188
42.64031	125.51176	Dongfeng	CN	Asia/Shanghai	8630330696303481875
-34.64167	-60.47389	Chacabuco	AR	America/Argentina/Buenos_Aires	8630330696303481529
10.66668	-61.51889	Port of Spain	TT	America/Port_of_Spain	8630330696303482410
-6.8	39.25	Magomeni	TZ	Africa/Dar_es_Salaam	359043379931766494
11.50526	77.23826	Sathyamangalam	IN	Asia/Kolkata	8630330696303481610
12.74409	-8.07257	Kati	ML	Africa/Bamako	8630330696303482386
40.72816	-74.07764	Jersey City	US	America/New_York	3590433799317661271
57.30185	39.85331	Gavrilov-Yam	RU	Europe/Moscow	8630330696303482246
40.68066	-73.47429	Massapequa	US	America/New_York	8630330696303481255
-26.93366	29.24152	Standerton	ZA	Africa/Johannesburg	8630330696303481677
50.511002	14.150558	Terezín	CZ	Europe/Prague	3590433799317661073
27.52948	68.75915	Khairpur Mir‚Äôs	PK	Asia/Karachi	8630330696303481453
21.34222	71.30633	Kundla	IN	Asia/Kolkata	863033069630348099
28.88162	120.03308	Guli	CN	Asia/Shanghai	3590433799317661446
50.76306	-1.29772	Cowes	GB	Europe/London	8630330696303481081
54.84444	38.16694	Kashira	RU	Europe/Moscow	3590433799317661735
53.59337	9.47629	Stade	DE	Europe/Berlin	863033069630348776
61.78491	34.34691	Petrozavodsk	RU	Europe/Moscow	359043379931766395
48.812737	14.317466	Český Krumlov	CZ	Europe/Prague	359043379931766122
45.75279	130.57211	Boli	CN	Asia/Shanghai	8630330696303481578
51.84819	1.26738	Walton-on-the-Naze	GB	Europe/London	8630330696303481503
38.13708	41.00817	Silvan	TR	Europe/Istanbul	359043379931766866
33.03699	-117.29198	Encinitas	US	America/Los_Angeles	863033069630348883
29.21399	78.95693	Kashipur	IN	Asia/Kolkata	3590433799317662089
28.88162	120.03308	Guli	CN	Asia/Shanghai	8630330696303481578
41.0051	-73.78458	Scarsdale	US	America/New_York	3590433799317662402
53.78333	-1.06667	Selby	GB	Europe/London	3590433799317662246
43.1122	12.38878	Perugia	IT	Europe/Rome	863033069630348123
34.95303	-120.43572	Santa Maria	US	America/Los_Angeles	359043379931766163
50.75	2.25	Saint-Omer	FR	Europe/Paris	3590433799317662394
53.93361	37.92792	Kireyevsk	RU	Europe/Moscow	359043379931766817
51.955	5.22778	Culemborg	NL	Europe/Amsterdam	359043379931766809
40.60538	-73.75513	Far Rockaway	US	America/New_York	3590433799317661040
37.1759	128.9889	T‚Äôaebaek	KR	Asia/Seoul	359043379931766726
9.57046	76.32756	Kalavoor	IN	Asia/Kolkata	8630330696303481800
-1.63333	13.58357	Franceville	GA	Africa/Libreville	3590433799317662469
54.39304	53.26023	Bavly	RU	Europe/Moscow	8630330696303482352
-26.22861	-52.67056	Pato Branco	BR	America/Sao_Paulo	8630330696303481693
43.11667	1.6	Pamiers	FR	Europe/Paris	359043379931766759
35.88264	-80.08199	Thomasville	US	America/New_York	8630330696303482345
51.955	5.22778	Culemborg	NL	Europe/Amsterdam	8630330696303482113
51.39323	0.47713	Strood	GB	Europe/London	3590433799317662394
45.16024	-93.08883	Lino Lakes	US	America/Chicago	3590433799317661818
49.07866	30.96755	Zvenihorodka	UA	Europe/Kyiv	3590433799317661768
-4.16694	-40.7475	Guaraciaba do Norte	BR	America/Fortaleza	863033069630348958
-10.91111	-37.07167	Aracaju	BR	America/Maceio	8630330696303481784
53.6052	10.03988	Barmbek-Nord	DE	Europe/Berlin	863033069630348313
51.04962	12.1369	Zeitz	DE	Europe/Berlin	359043379931766668
31.64615	120.74221	Changshu City	CN	Asia/Shanghai	8630330696303481131
22.49396	-105.36369	Acaponeta	MX	America/Mazatlan	359043379931766676
37.60876	-77.37331	Mechanicsville	US	America/New_York	863033069630348040
23.5654	119.58627	Magong	TW	Asia/Taipei	863033069630348974
9.92787	-84.13722	San Rafael	CR	America/Costa_Rica	8630330696303481057
33.35283	-111.78903	Gilbert	US	America/Phoenix	863033069630348925
48.25	16.4	Floridsdorf	AT	Europe/Vienna	863033069630348644
43.16547	-77.70066	Gates-North Gates	US	America/New_York	359043379931766577
36.76639	3.47717	Boumerdas	DZ	Africa/Algiers	8630330696303482022
44.31771	9.32241	Chiavari	IT	Europe/Rome	3590433799317661123
51.12794	4.21372	Temse	BE	Europe/Brussels	863033069630348651
39.45621	-77.96389	Martinsburg	US	America/New_York	359043379931766205
55.82737	-4.0573	Viewpark	GB	Europe/London	359043379931766445
24.05979	77.40858	Leteri	IN	Asia/Kolkata	3590433799317661354
42.58342	-71.8023	Fitchburg	US	America/New_York	3590433799317661735
27.76056	-15.58602	Maspalomas	ES	Atlantic/Canary	3590433799317662451
-1.26753	116.82887	Balikpapan	ID	Asia/Makassar	8630330696303481156
50.79205	-1.08593	Southsea	GB	Europe/London	359043379931766536
11.85	38.01667	Debre Tabor	ET	Africa/Addis_Ababa	3590433799317661974
32.55531	76.12647	Chamba	IN	Asia/Kolkata	359043379931766312
47.98372	10.18527	Memmingen	DE	Europe/Berlin	863033069630348883
38.68712	-4.10734	Puertollano	ES	Europe/Madrid	8630330696303482444
51.20219	7.36027	Radevormwald	DE	Europe/Berlin	3590433799317661792
48.73218	11.18709	Neuburg an der Donau	DE	Europe/Berlin	8630330696303482436
29.53885	-95.44744	Fresno	US	America/Chicago	8630330696303481545
42.06166	-1.60452	Tudela	ES	Europe/Madrid	863033069630348545
36.61033	-88.31476	Murray	US	America/Chicago	8630330696303481578
56.85836	35.90057	Tver	RU	Europe/Moscow	863033069630348891
35.8	137.23333	Gero	JP	Asia/Tokyo	359043379931766163
34.65918	109.22921	Yanliang	CN	Asia/Shanghai	863033069630348404
11.50526	77.23826	Sathyamangalam	IN	Asia/Kolkata	8630330696303482089
52.21099	7.02238	Gronau	DE	Europe/Berlin	3590433799317661032
43.86682	-79.2663	Markham	CA	America/Toronto	8630330696303482105
43.67681	4.63031	Arles	FR	Europe/Paris	8630330696303482097
-6.48167	106.85417	Cibinong	ID	Asia/Jakarta	359043379931766726
6.95194	121.96361	Recodo	PH	Asia/Manila	359043379931766874
44.89784	8.86374	Tortona	IT	Europe/Rome	3590433799317662139
-54.8	-68.3	Ushuaia	AR	America/Argentina/Ushuaia	359043379931766924
33.52253	-117.70755	Laguna Niguel	US	America/Los_Angeles	8630330696303481347
-20.25333	-43.80139	Itabirito	BR	America/Sao_Paulo	8630330696303482311
35.815	139.6853	Shimotoda	JP	Asia/Tokyo	3590433799317662345
-10.95817	-38.79084	Tucano	BR	America/Bahia	3590433799317662451
34.25807	-88.70464	Tupelo	US	America/Chicago	359043379931766023
20.14298	-77.43532	Media Luna	CU	America/Havana	8630330696303481263
42.64685	-5.55835	Villaquilambre	ES	Europe/Madrid	359043379931766288
27.0174	49.62251	Al Jubayl	SA	Asia/Riyadh	3590433799317662410
48.79325	2.29275	Fontenay-aux-Roses	FR	Europe/Paris	8630330696303481503
39.78504	-85.76942	Greenfield	US	America/Indiana/Indianapolis	8630330696303481891
37.49073	-2.77259	Baza	ES	Europe/Madrid	8630330696303482162
-32.05251	115.88782	Willetton	AU	Australia/Perth	863033069630348776
53.81667	-3.05	Blackpool	GB	Europe/London	863033069630348776
49.593777	17.250879	Olomouc	CZ	Europe/Prague	863033069630348651
25.80565	68.49143	Bhit Shah	PK	Asia/Karachi	3590433799317661297
55.63711	37.38115	Solntsevo	RU	Europe/Moscow	8630330696303482238
38.17492	-122.2608	American Canyon	US	America/Los_Angeles	8630330696303482436
60.02427	30.28491	Kolomyagi	RU	Europe/Moscow	3590433799317662055
46.18396	6.10237	Onex	CH	Europe/Zurich	3590433799317661784
39.71734	-74.96933	Sicklerville	US	America/New_York	863033069630348594
43.16547	-77.70066	Gates-North Gates	US	America/New_York	3590433799317661214
43.31667	-2.68333	Gernika-Lumo	ES	Europe/Madrid	863033069630348602
21.53889	71.57737	Gariadhar	IN	Asia/Kolkata	8630330696303481487
44.85278	65.50917	Kyzylorda	KZ	Asia/Qyzylorda	3590433799317662238
51.88333	8.51667	Verl	DE	Europe/Berlin	863033069630348222
-25.54073	152.70493	Maryborough	AU	Australia/Brisbane	8630330696303482154
41.16704	-73.20483	Bridgeport	US	America/New_York	863033069630348677
-21.98333	16.91667	Okahandja	NA	Africa/Windhoek	3590433799317661297
4.02219	101.02083	Teluk Intan	MY	Asia/Kuala_Lumpur	3590433799317661297
40.57788	-73.95958	Brighton Beach	US	America/New_York	863033069630348875
42.64685	-5.55835	Villaquilambre	ES	Europe/Madrid	8630330696303482022
53.53395	33.72798	Zhukovka	RU	Europe/Moscow	8630330696303482022
1.6	103.81667	Ulu Tiram	MY	Asia/Kuala_Lumpur	359043379931766593
19.30157	72.85107	Bhayandar	IN	Asia/Kolkata	8630330696303481289
48.812737	14.317466	Český Krumlov	CZ	Europe/Prague	3590433799317661941
2.2139	102.3278	Kampung Ayer Molek	MY	Asia/Kuala_Lumpur	359043379931766783
39.57582	-105.11221	Ken Caryl	US	America/Denver	3590433799317662220
18.65297	-72.09391	Thomazeau	HT	America/Port-au-Prince	8630330696303482063
55.25	24.75	Ukmerge	LT	Europe/Vilnius	3590433799317662196
50.23805	8.86704	Nidderau	DE	Europe/Berlin	359043379931766825
-25.54073	152.70493	Maryborough	AU	Australia/Brisbane	359043379931766254
14.64056	104.64992	Kantharalak	TH	Asia/Bangkok	3590433799317661818
38.55632	69.01354	Vahdat	TJ	Asia/Dushanbe	3590433799317661289
40.66482	122.22833	Yingkou	CN	Asia/Shanghai	3590433799317661685
43.62558	13.39954	Falconara Marittima	IT	Europe/Rome	8630330696303482071
42	21.32778	Saraj	MK	Europe/Skopje	359043379931766007
42.55308	-87.93341	Pleasant Prairie	US	America/Chicago	863033069630348131
41.8542	-87.66561	Lower West Side	US	America/Chicago	359043379931766817
45.69558	4.7934	Saint-Genis-Laval	FR	Europe/Paris	3590433799317661446
49.13645	8.91229	Eppingen	DE	Europe/Berlin	863033069630348172
34.08565	74.80555	Srinagar	IN	Asia/Kolkata	359043379931766544
13.70727	9.15013	Mirriah	NE	Africa/Niamey	863033069630348610
31.71667	73.38333	Sangla Hill	PK	Asia/Karachi	3590433799317662345
53.63333	9.85	Halstenbek	DE	Europe/Berlin	8630330696303481628
-2.90055	-79.00453	Cuenca	EC	America/Guayaquil	359043379931766965
45.50369	11.412	Montecchio Maggiore-Alte Ceccato	IT	Europe/Rome	8630330696303481693
57.47908	-4.22398	Inverness	GB	Europe/London	8630330696303481339
1.6561	103.6032	Kulai	MY	Asia/Kuala_Lumpur	863033069630348370
15.5439	73.7553	Calangute	IN	Asia/Kolkata	863033069630348677
32.55531	76.12647	Chamba	IN	Asia/Kolkata	359043379931766114
37.52487	-77.55777	Bon Air	US	America/New_York	3590433799317661867
54.48147	53.47103	Oktyabr‚Äôskiy	RU	Asia/Yekaterinburg	8630330696303481602
50.75932	25.34244	Lutsk	UA	Europe/Kyiv	8630330696303482154
44.97639	19.61222	Sremska Mitrovica	RS	Europe/Belgrade	359043379931766908
41.80753	-87.65644	New City	US	America/Chicago	863033069630348883
25.66795	85.83636	Dalsingh Sarai	IN	Asia/Kolkata	8630330696303481057
41.54566	-71.29144	Middletown	US	America/New_York	863033069630348560
39.72943	-104.83192	Aurora	US	America/Denver	359043379931766536
50.23019	8.77155	Karben	DE	Europe/Berlin	863033069630348040
55.63711	37.38115	Solntsevo	RU	Europe/Moscow	863033069630348826
50.75	2.25	Saint-Omer	FR	Europe/Paris	359043379931766981
53.94313	10.30215	Bad Segeberg	DE	Europe/Berlin	359043379931766346
5.27247	-3.59625	Bonoua	CI	Africa/Abidjan	3590433799317661271
-8.43333	114.33333	Muncar	ID	Asia/Jakarta	359043379931766700
22.19303	88.18466	Diamond Harbour	IN	Asia/Kolkata	8630330696303482352
-2.90055	-79.00453	Cuenca	EC	America/Guayaquil	8630330696303481503
14.37395	100.48528	Bang Ban	TH	Asia/Bangkok	8630330696303481503
41.85059	-87.882	Westchester	US	America/Chicago	863033069630348081
55.39485	43.83992	Arzamas	RU	Europe/Moscow	359043379931766494
29.22254	79.5286	Haldwani	IN	Asia/Kolkata	359043379931766346
-4.06667	37.73333	Same	TZ	Africa/Dar_es_Salaam	8630330696303481321
49.820923	18.262524	Ostrava	CZ	Europe/Prague	3590433799317661131
